date,series_id,indicator,category,unit,value,monthly_change,year_over_year_change,monthly_percent_change,year_over_year_percent_change
2019-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,-0.10000000000000009,-0.19999999999999973,-2.7027027027027084,-5.263157894736836
2019-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,-0.3999999999999999,0.0,-9.999999999999998
2019-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,0.10000000000000009,-0.09999999999999964,2.77777777777779,-2.631578947368407
2019-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,-0.10000000000000009,-0.19999999999999973,-2.7027027027027084,-5.263157894736836
2019-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,-0.20000000000000018,-2.777777777777779,-5.405405405405405
2019-10-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.10000000000000009,-0.19999999999999973,2.857142857142869,-5.263157894736836
2019-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,-0.19999999999999973,0.0,-5.263157894736836
2019-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,-0.2999999999999998,0.0,-7.692307692307687
2020-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,-0.3999999999999999,0.0,-9.999999999999998
2020-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,-0.2999999999999998,-2.777777777777779,-7.894736842105255
2020-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.4,0.9000000000000004,0.6000000000000005,25.714285714285733,15.789473684210531
2020-04-01,LNS14000000,Unemployment Rate,Unemployment,Percent,14.8,10.4,11.100000000000001,236.36363636363632,300.0
2020-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,13.2,-1.6000000000000014,9.6,-10.810810810810823,266.66666666666663
2020-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,11.0,-2.1999999999999993,7.4,-16.666666666666664,205.55555555555554
2020-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,10.2,-0.8000000000000007,6.499999999999999,-7.272727272727275,175.67567567567565
2020-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,8.4,-1.799999999999999,4.800000000000001,-17.647058823529406,133.33333333333334
2020-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,7.8,-0.6000000000000005,4.3,-7.142857142857151,122.85714285714286
2020-10-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.9,-0.8999999999999995,3.3000000000000003,-11.538461538461531,91.66666666666667
2020-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.7,-0.20000000000000018,3.1,-2.898550724637683,86.11111111111111
2020-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.7,0.0,3.1,0.0,86.11111111111111
2021-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.4,-0.2999999999999998,2.8000000000000003,-4.477611940298509,77.77777777777779
2021-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.2,-0.20000000000000018,2.7,-3.125,77.14285714285715
2021-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.1,-0.10000000000000053,1.6999999999999993,-1.6129032258064613,38.636363636363626
2021-04-01,LNS14000000,Unemployment Rate,Unemployment,Percent,6.1,0.0,-8.700000000000001,0.0,-58.7837837837838
2021-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,5.8,-0.2999999999999998,-7.3999999999999995,-4.91803278688524,-56.060606060606055
2021-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,5.9,0.10000000000000053,-5.1,1.7241379310344973,-46.36363636363636
2021-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,5.4,-0.5,-4.799999999999999,-8.47457627118644,-47.058823529411754
2021-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,5.1,-0.3000000000000007,-3.3000000000000007,-5.55555555555557,-39.28571428571429
2021-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.7,-0.39999999999999947,-3.0999999999999996,-7.843137254901955,-39.74358974358974
2021-10-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.5,-0.20000000000000018,-2.4000000000000004,-4.255319148936176,-34.78260869565217
2021-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.1,-0.40000000000000036,-2.6000000000000005,-8.888888888888902,-38.805970149253746
2021-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,-0.19999999999999973,-2.8000000000000003,-4.8780487804877986,-41.7910447761194
2022-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.0,0.10000000000000009,-2.4000000000000004,2.564102564102577,-37.5
2022-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,-0.10000000000000009,-2.3000000000000003,-2.500000000000002,-37.096774193548384
2022-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,-0.19999999999999973,-2.3999999999999995,-5.128205128205121,-39.344262295081954
2022-04-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,0.0,-2.3999999999999995,0.0,-39.344262295081954
2022-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,-0.10000000000000009,-2.1999999999999997,-2.7027027027027084,-37.93103448275862
2022-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,-2.3000000000000003,0.0,-38.98305084745763
2022-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,-1.9000000000000004,-2.777777777777779,-35.18518518518518
2022-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.10000000000000009,-1.4999999999999996,2.857142857142869,-29.411764705882348
2022-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,-1.2000000000000002,-2.777777777777779,-25.531914893617024
2022-10-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.10000000000000009,-0.8999999999999999,2.857142857142869,-19.999999999999996
2022-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,-0.49999999999999956,0.0,-12.195121951219502
2022-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,-0.3999999999999999,-2.777777777777779,-10.256410256410254
2023-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,0.0,-0.5,0.0,-12.5
2023-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.10000000000000009,-0.2999999999999998,2.857142857142869,-7.692307692307687
2023-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,-0.20000000000000018,-2.777777777777779,-5.405405405405405
2023-04-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.4,-0.10000000000000009,-0.30000000000000027,-2.857142857142858,-8.108108108108114
2023-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.20000000000000018,0.0,5.882352941176472,0.0
2023-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.6,0.0,0.0,0.0,0.0
2023-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.5,-0.10000000000000009,0.0,-2.777777777777779,0.0
2023-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,0.20000000000000018,0.10000000000000009,5.714285714285716,2.77777777777779
2023-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,0.0,0.20000000000000018,0.0,5.714285714285716
2023-10-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,0.19999999999999973,0.2999999999999998,5.405405405405395,8.333333333333325
2023-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,-0.19999999999999973,0.10000000000000009,-5.128205128205121,2.77777777777779
2023-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.8,0.09999999999999964,0.2999999999999998,2.7027027027026973,8.571428571428562
2024-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.7,-0.09999999999999964,0.20000000000000018,-2.631578947368407,5.714285714285716
2024-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,0.19999999999999973,0.2999999999999998,5.405405405405395,8.333333333333325
2024-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,0.0,0.3999999999999999,0.0,11.428571428571432
2024-04-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,0.0,0.5,0.0,14.705882352941169
2024-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,3.9,0.0,0.2999999999999998,0.0,8.333333333333325
2024-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.1,0.19999999999999973,0.49999999999999956,5.128205128205132,13.888888888888884
2024-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.2,0.10000000000000053,0.7000000000000002,2.4390243902439046,19.999999999999996
2024-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.2,0.0,0.5,0.0,13.513513513513509
2024-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.1,-0.10000000000000053,0.39999999999999947,-2.3809523809523947,10.81081081081079
2024-10-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.1,0.0,0.19999999999999973,0.0,5.128205128205132
2024-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.2,0.10000000000000053,0.5,2.4390243902439046,13.513513513513509
2024-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.1,-0.10000000000000053,0.2999999999999998,-2.3809523809523947,7.8947368421052655
2025-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.0,-0.09999999999999964,0.2999999999999998,-2.4390243902438935,8.108108108108091
2025-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.2,0.20000000000000018,0.30000000000000027,5.000000000000004,7.692307692307709
2025-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.2,0.0,0.30000000000000027,0.0,7.692307692307709
2025-04-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.2,0.0,0.30000000000000027,0.0,7.692307692307709
2025-05-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.3,0.09999999999999964,0.3999999999999999,2.3809523809523725,10.256410256410264
2025-06-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.1,-0.20000000000000018,0.0,-4.651162790697683,0.0
2025-07-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.3,0.20000000000000018,0.09999999999999964,4.878048780487809,2.3809523809523725
2025-08-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.3,0.0,0.09999999999999964,0.0,2.3809523809523725
2025-09-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.4,0.10000000000000053,0.3000000000000007,2.3255813953488413,7.317073170731736
2025-11-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.5,0.09999999999999964,0.40000000000000036,2.2727272727272707,9.756097560975618
2025-12-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.4,-0.09999999999999964,0.20000000000000018,-2.2222222222222143,4.761904761904767
2026-01-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.3,-0.10000000000000053,0.20000000000000018,-2.272727272727282,4.878048780487809
2026-02-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.4,0.10000000000000053,0.40000000000000036,2.3255813953488413,10.000000000000009
2026-03-01,LNS14000000,Unemployment Rate,Unemployment,Percent,4.3,-0.10000000000000053,0.09999999999999964,-2.272727272727282,2.3809523809523725
